epoch,phase,loss,time_seconds,avg_accuracy,glioma_accuracy,meningioma_accuracy,no_tumor_accuracy,pituitary_accuracy,avg_precision,glioma_precision,meningioma_precision,no_tumor_precision,pituitary_precision,avg_recall,glioma_recall,meningioma_recall,no_tumor_recall,pituitary_recall,avg_f1,glioma_f1,meningioma_f1,no_tumor_f1,pituitary_f1,avg_auc,glioma_auc,meningioma_auc,no_tumor_auc,pituitary_auc
1,train,1.0460089174906413,4.147223234176636,0.8492708333333332,0.8775,0.781875,0.9016666666666666,0.8360416666666667,0.7018100901153667,0.7533333333333333,0.6779431664411367,0.7052456286427977,0.6707182320441989,0.707617473711817,0.70625,0.38244274809160306,0.877720207253886,0.8640569395017793,0.6888370102550981,0.7290322580645161,0.4890190336749634,0.7820867959372114,0.7552099533437014,0.8992031390117395,0.913303207492236,0.8296794549312102,0.9540401672622627,0.8997897263612492
2,train,0.4403005413214366,2.170459032058716,0.9261458333333332,0.9366666666666666,0.8620833333333333,0.97,0.9358333333333333,0.8551361498965712,0.8865784499054821,0.8007448789571695,0.8981571290009699,0.8350641417226634,0.8565096784369055,0.8360071301247772,0.6574923547400612,0.9595854922279793,0.9729537366548042,0.8523098189403293,0.8605504587155963,0.7220822837951302,0.9278557114228457,0.8987508218277449,0.9704172192564078,0.9759123235037255,0.926521651936624,0.9936270105585991,0.9856078910266823
3,train,0.28116557240486145,2.0937459468841553,0.9513541666666667,0.951875,0.9097916666666667,0.9827083333333333,0.9610416666666667,0.9068287704013329,0.9328140214216164,0.832953682611997,0.947261663286004,0.9142857142857143,0.9043052501428617,0.8553571428571428,0.8374045801526717,0.9678756476683937,0.9565836298932384,0.9049988620701819,0.8924080111783884,0.8351732013703844,0.9574577139928242,0.9349565217391305,0.9839924307632861,0.9846086471273292,0.9623174172663445,0.9973648762759152,0.9916787823835554
4,train,0.19946671287218729,2.1526706218719482,0.9620833333333334,0.9579166666666666,0.9291666666666667,0.988125,0.973125,0.9279794802754981,0.9405560882070949,0.8558823529411764,0.9680741503604532,0.9474053295932678,0.9249176217226367,0.8751115075825157,0.8899082568807339,0.9730848861283644,0.9615658362989323,0.9260560438951835,0.9066543438077634,0.8725637181409296,0.9705730511099638,0.954433062522077,0.9901703005691034,0.99001881353265,0.9767296853270558,0.9990360844616815,0.9948966189550259
5,train,0.16944633518656094,2.252568006515503,0.9653125,0.9625,0.9360416666666667,0.9897916666666666,0.9729166666666667,0.9340341426497272,0.9400749063670412,0.874439461883408,0.9760914760914761,0.9455307262569832,0.931578320939014,0.8964285714285715,0.8938120702826585,0.9730569948186528,0.9630156472261735,0.932629425391702,0.9177330895795247,0.8840196448809974,0.9745718733783083,0.9541930937279774,0.992379430069368,0.9922428183229814,0.9822021879244652,0.9992785294972,0.9957941845328254
6,train,0.14215168215334414,2.217118501663208,0.9739583333333333,0.9710416666666667,0.95125,0.9933333333333333,0.9802083333333333,0.9502938438147867,0.9512419503219871,0.9074355083459787,0.9844559585492227,0.958041958041958,0.9487740493982921,0.9232142857142858,0.9143730886850153,0.9824198552223371,0.9750889679715302,0.9494592047972015,0.9370185772541912,0.9108910891089109,0.9834368530020704,0.9664902998236331,0.9950559844997573,0.9950948660714286,0.9883849848145696,0.9992518570698967,0.9974922300431344
7,train,0.10769242333869139,2.156085729598999,0.9762500000000001,0.970625,0.95625,0.995,0.983125,0.9542966780697479,0.9413886384129847,0.9153439153439153,0.9895941727367326,0.9708599857853589,0.9535798182069979,0.9321428571428572,0.9251336898395722,0.9854922279792746,0.9715504978662873,0.9539249399771248,0.9367429340511441,0.9202127659574468,0.9875389408099688,0.9712051190899396,0.9965897524721052,0.9959930609472049,0.9923837767705191,0.999720869277381,0.998261302893316
8,train,0.11819480861226718,2.2617268562316895,0.9794791666666667,0.9777083333333333,0.963125,0.9935416666666667,0.9835416666666666,0.9610718800954101,0.9677121771217713,0.9248685199098422,0.9854620976116303,0.9662447257383966,0.9593101825792885,0.935771632471008,0.941131498470948,0.9824016563146998,0.9779359430604982,0.9600969355122203,0.9514739229024943,0.9329291398256916,0.9839294971487818,0.9720551821719137,0.9969337020385902,0.9969101579255311,0.9928372759404633,0.999592833436475,0.9983945408518913
9,train,0.0946085454026858,2.3103139400482178,0.9840625,0.9802083333333333,0.9710416666666667,0.9966666666666667,0.9883333333333333,0.969452814034122,0.9605026929982047,0.9451637471439451,0.9947916666666666,0.9773531493276716,0.968703162662133,0.9545049063336307,0.9487767584097859,0.9886128364389234,0.9829181494661922,0.9690703977763235,0.9574944071588367,0.9469668065623807,0.9916926272066459,0.9801277501774308,0.9978321104481269,0.9972311930747577,0.9950953862213675,0.9998836281240853,0.9991182343722975
10,train,0.08925206124782563,2.3135743141174316,0.9834375000000001,0.9795833333333334,0.9697916666666667,0.995625,0.98875,0.9680139853955834,0.9587073608617595,0.944954128440367,0.9916666666666667,0.9767277856135402,0.9673490439276102,0.9535714285714286,0.9442322383498855,0.9865284974093265,0.9850640113798008,0.967673659823381,0.9561324977618622,0.9445930454719144,0.9890909090909091,0.9808781869688386,0.9977048421022767,0.9971780376552795,0.9947388449924383,0.9998027440198336,0.9990997417415555
1,val,0.5826304107904434,0.3891720771789551,0.8875000000000001,0.89375,0.8,0.9484375,0.9078125,0.7712456580503357,0.7908163265306123,0.7333333333333333,0.8041958041958042,0.7566371681415929,0.7811369637519945,0.8516483516483516,0.3374233128834356,0.9583333333333334,0.9771428571428571,0.7524208098270594,0.8201058201058201,0.46218487394957986,0.8745247148288974,0.8528678304239401,0.9605868428271378,0.9676807908248957,0.8970174017054443,0.9929487179487179,0.9847004608294931
2,val,0.3184655800461769,0.30051159858703613,0.9406249999999999,0.93125,0.8828125,0.9859375,0.9625,0.8865230307749993,0.96,0.7619047619047619,0.937007874015748,0.8871794871794871,0.8891807400166296,0.7912087912087912,0.7852760736196319,0.9916666666666667,0.9885714285714285,0.8848954162426528,0.8674698795180723,0.7734138972809668,0.9635627530364372,0.9351351351351351,0.9803401420048274,0.9852800038389559,0.943138994996849,0.9992948717948719,0.9936466973886329
3,val,0.2255172211676836,0.30229735374450684,0.95703125,0.940625,0.9140625,0.996875,0.9765625,0.9238212610936714,0.98,0.7872340425531915,0.9836065573770492,0.9444444444444444,0.9217740848108946,0.8076923076923077,0.9079754601226994,1.0,0.9714285714285714,0.919582257010716,0.8855421686746988,0.8433048433048433,0.9917355371900827,0.9577464788732394,0.9905511803440881,0.9920221699697682,0.9746241205900888,0.9998717948717949,0.9956866359447005
4,val,0.1809070298448205,0.3077995777130127,0.96796875,0.9609375,0.9390625,0.9953125,0.9765625,0.9390611750998876,0.9644970414201184,0.8734939759036144,0.9834710743801653,0.9347826086956522,0.9399246893188611,0.8956043956043956,0.8895705521472392,0.9916666666666667,0.9828571428571429,0.9390007581887954,0.9287749287749287,0.8814589665653495,0.9875518672199171,0.958217270194986,0.9942584392214935,0.9956451845098134,0.9845275301925376,0.9998717948717949,0.9969892473118279
5,val,0.18206058759242297,0.3162076473236084,0.9703124999999999,0.9640625,0.94375,0.9921875,0.98125,0.9413847322814599,0.9704142011834319,0.8848484848484849,0.96,0.9502762430939227,0.9449153913571091,0.9010989010989011,0.8957055214723927,1.0,0.9828571428571429,0.9426502021195284,0.9344729344729344,0.8902439024390244,0.9795918367346939,0.9662921348314607,0.994486223399162,0.9964489658812803,0.9841545446360819,0.999823717948718,0.9975176651305683
6,val,0.16962174782529474,0.31464338302612305,0.9726562500000001,0.9625,0.9484375,0.996875,0.9828125,0.9473080844129265,0.9438202247191011,0.90625,0.9836065573770492,0.9555555555555556,0.9488761545203264,0.9230769230769231,0.8895705521472392,1.0,0.9828571428571429,0.9479789430919799,0.9333333333333333,0.8978328173374613,0.9917355371900827,0.9690140845070423,0.9953037880274885,0.99640097893373,0.9872799063677637,0.9998076923076923,0.997726574500768
7,val,0.15568759450688957,0.3069281578063965,0.9757812499999999,0.96875,0.9546875,0.996875,0.9828125,0.9536105562443558,0.9764705882352941,0.8988095238095238,0.9836065573770492,0.9555555555555556,0.9553313557608036,0.9120879120879121,0.9263803680981595,1.0,0.9828571428571429,0.9540795367068958,0.9431818181818182,0.9123867069486404,0.9917355371900827,0.9690140845070423,0.9953766593492854,0.9971567733576467,0.9863795964039047,0.999727564102564,0.9982427035330261
8,val,0.1587897482328117,0.30767202377319336,0.97890625,0.9734375,0.9609375,0.996875,0.984375,0.9597341677331217,0.9411764705882353,0.948051948051948,0.9836065573770492,0.9661016949152542,0.9599703364120542,0.967032967032967,0.8957055214723927,1.0,0.9771428571428571,0.9595979080660204,0.9539295392953929,0.9211356466876972,0.9917355371900827,0.9715909090909091,0.9965706173229957,0.997480685253611,0.9907139458013401,0.9995993589743589,0.9984884792626728
9,val,0.14943516859784722,0.3096466064453125,0.9796874999999999,0.9765625,0.9625,0.99375,0.9859375,0.9593725775339237,0.9664804469273743,0.9316770186335404,0.967741935483871,0.9715909090909091,0.9619844266163284,0.9505494505494505,0.9202453987730062,1.0,0.9771428571428571,0.9605850527811384,0.9584487534626038,0.9259259259259259,0.9836065573770492,0.9743589743589743,0.9961828710416568,0.9972407505158598,0.9891576957209554,0.9998076923076923,0.9985253456221197
10,val,0.13424874525517225,0.3341994285583496,0.9796875,0.975,0.9625,0.996875,0.984375,0.9606688975184685,0.9715909090909091,0.9316770186335404,0.9836065573770492,0.9558011049723757,0.9620943167262186,0.9395604395604396,0.9202453987730062,1.0,0.9885714285714285,0.9612197095113479,0.9553072625698324,0.9259259259259259,0.9917355371900827,0.9719101123595506,0.9973374300445148,0.9980565286242141,0.9923345037362864,0.9998557692307692,0.9991029185867895
